epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,2367.75,0.43325,0.2695,0.93309,0.93561,0.86775,0.94056,0.79361,0.85219,0.45906,1.25042,9.91012e-05,9.91012e-05,9.91012e-05
186,2380.49,0.44476,0.29167,0.93592,0.89562,0.92436,0.94528,0.79599,0.84374,0.4508,1.24933,9.36017e-05,9.36017e-05,9.36017e-05
187,2393.19,0.44535,0.27736,0.9443,0.89737,0.92633,0.94561,0.79771,0.8496,0.45511,1.26197,8.81023e-05,8.81023e-05,8.81023e-05
188,2405.93,0.43979,0.27457,0.94092,0.9171,0.89952,0.94275,0.79465,0.84862,0.46621,1.25751,8.26028e-05,8.26028e-05,8.26028e-05
189,2418.61,0.44213,0.27364,0.94231,0.90976,0.93572,0.94877,0.80163,0.84181,0.45033,1.25074,7.71034e-05,7.71034e-05,7.71034e-05
190,2431.34,0.44258,0.28154,0.94278,0.91791,0.9312,0.94887,0.80539,0.84447,0.45426,1.25475,7.1604e-05,7.1604e-05,7.1604e-05
191,2444.51,0.33236,0.20496,0.8617,0.89972,0.93749,0.95022,0.80242,0.85174,0.43819,1.25876,6.61045e-05,6.61045e-05,6.61045e-05
192,2457.19,0.32104,0.1861,0.8569,0.92033,0.92167,0.95179,0.79825,0.84834,0.45019,1.25868,6.06051e-05,6.06051e-05,6.06051e-05
193,2469.87,0.31589,0.18554,0.85787,0.91316,0.93197,0.9502,0.80354,0.84768,0.45396,1.26221,5.51056e-05,5.51056e-05,5.51056e-05
194,2482.55,0.31257,0.17484,0.85434,0.92862,0.89726,0.94667,0.80286,0.84682,0.46135,1.25903,4.96062e-05,4.96062e-05,4.96062e-05
195,2495.22,0.3093,0.17294,0.85449,0.9365,0.90236,0.94955,0.80571,0.83584,0.46001,1.25476,4.41067e-05,4.41067e-05,4.41067e-05
196,2507.86,0.31347,0.17701,0.85743,0.92717,0.89834,0.94817,0.80197,0.84111,0.45811,1.2566,3.86073e-05,3.86073e-05,3.86073e-05
197,2520.56,0.30361,0.174,0.85094,0.92696,0.89721,0.94835,0.80415,0.8439,0.45785,1.25928,3.31078e-05,3.31078e-05,3.31078e-05
198,2533.22,0.28721,0.16723,0.84586,0.93979,0.88565,0.94649,0.80649,0.84799,0.46665,1.26365,2.76084e-05,2.76084e-05,2.76084e-05
199,2545.87,0.2994,0.16935,0.83717,0.92541,0.89777,0.94725,0.80621,0.84116,0.45422,1.25859,2.21089e-05,2.21089e-05,2.21089e-05
200,2558.53,0.29494,0.17655,0.85321,0.91676,0.92493,0.95005,0.80488,0.83852,0.44892,1.25405,1.66095e-05,1.66095e-05,1.66095e-05
